id,name,category,brand,img-url,price,desc,net-weight,can-weight,count
5db292a1-cec5-4ea7-b4e9-bc6888af2e9c,Rocket Fuel 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,BOXHOT,https://res.cloudinary.com/get-greenline/image/upload/v1700060673/cksqf5bjelekbu2eucc0.jpg,25.5,"Fill your tank full of retro summertime flavour with BOXHOT Rocket Fuel Dusties. With a powerful blue raspberry and cherry blast-off and a hit of bright citrus, this stack of shit-kickers are infused with some dy-no-mite distillate and a tasty botanical terp blend. To top 'er off, we've coated these lil' rascals in kief to pack a potent punch that leaves other half-grammers in the dust.",1.5,6,10
670069f2-c090-413b-b987-df4d04e4b1cd,Strawberry Freeze 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,,35.75,"DAB Bods Strawberry Freeze Resin Infused Pre Rolls bring to you our all time favorite summer flavour of juicy strawberry. Starting with locally grown craft bud and delicately infusing it with our top selling resin to provide a smooth smoke with the power kick of a concentrate. The resin infused pre rolls maintain all of the terpenes from the live plant and combines them with cured hand crafted flower in a convenient 3 pack x 0.5 gram format for individual consumption. Introducing the very rare and potent strain 'Strawberry Cough' - a hybrid strain that has been known to provide creative and very euphoric effects. Want your mind to go on the adventures your body does? This 3 pack of pre rolls showcases very bright, fresh and explosive flavours of strawberry with undertones of menthol. Because of its potentency powers, the start low and go slow rule is a must with this flower making it a perfect small and shareable quantity. Providing you a perfect combination of concentrate and pre roll, Dab Bods infused pre rolls are a must have this summer.",1.5,6,5
6e936739-b83d-430d-b8e9-74b1bea1f240,Tiger Blood 3 x 0.5g Distillate Infused Pre-Rolls,PREROLLS INFUSED,General Admission,https://res.cloudinary.com/get-greenline/image/upload/v1664456501/opbb0xfds3t4xs5i31sn.jpg,27,"We brought vapes to the masses. We made pre-roll multi-packs even more accessible. So, here at General Admission why not combine the best of both? Sourced from quality whole-flower cultivars, infused with our signature distillate and dusted in premium kief, this is not just any squish in a stick. Tiger Blood is an exciting journey into the rare and mysterious. Hints of berry and blood orange present a rich red fruit profile, and a robust aroma that can only be described as exotic. This deep flavour is rounded out with a subtle undertone of coconut on the exhale for a unique finish.",1.5,6,16
38f7b329-531d-4e18-80f1-e19ddd463dfa,Tropic Thunder Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1684354882/enwunjp3rebgy6mz22j3.jpg,23.25,"The power of distillate meets the convenience of pre-rolls. This three pack of half-gram Tropic Thunder Heavies is bound to delight with its famous citrus and tropical aromas, infused with distillate to deliver that extra potency. Tropic Thunder at 35% THC. Already rolled up. Need we say more?",1.5,6,8
23bb284d-3b63-4ffb-8a90-013beb511540,Watermelon OG 1 x 0.5g Infused Blunt,PREROLLS INFUSED,RAD,https://res.cloudinary.com/get-greenline/image/upload/v1657040027/avw3mckbpftaybke4a8z.jpg,13.5,"RAD Watermelon OG Infused Blunts offer a hella potent strain in a totally unique and convienient format, with an infused and flavoured distillate core. We only use the highest quality, fresh whole flower, never shake or trim, that's been skillfully crafted and rolled with premium hemp wraps. Find hella refreshing, tasty flavours with around 40% THC in this premium blunt.",0.5,2,12
8e6cdc07-36ac-40e6-93a3-240b53fbb9e2,All Purpose Flower Sativa 28g Flower,SATIVA,Bake Sale,https://res.cloudinary.com/get-greenline/image/upload/v1623784371/xt0jbpw1wadurp1nkedr.jpg,74.99,"All Purpose Flower (Sativa) is a blended product that offers quality whole buds with pungent aromas and approachable THC levels. Conveniently packaged in a large-format 28g pouch, it can be used in a variety of ways on its own or combined with other cannabis products.",28,28,11
0ce4902c-31f3-4d10-ae74-7bab061fc79f,Berry Smasher 3.5g Dried Flower,SATIVA,Muskoka Grown,,27.25,"New & improved! A high THC, sativa-leaning hybrid with a aroma of sweet citrus, ripe fruit & pine. Small, yet dense buds, hang-dried & well-cured.",3.5,3.5,19
e40e4184-5bc0-412e-853c-2121b3c17d1c,Black Jelly 3.5g Dried Flower,SATIVA,San Rafael 71,https://res.cloudinary.com/get-greenline/image/upload/v1703168946/cuktq3yp61gjagfhkzlv.jpg,24.75,"Black Jelly by San Rafael '71 is a premium, indoor-grown strain developed from Alien Cake 3030 genetics. What makes this sativa so special is its one-of-a-kind aroma of licorice and anise with hidden notes of sweet fruit. Its dense buds come impressive in size and shape with eye-catching green and orange hues, topped with a coat of sparkling trichomes. Black Jelly is hang-dried, hand-finished, and carefully hand-bottled with an included humidity pack.",3.5,3.5,6
33c7a79f-3750-4fe2-86e0-50e9158dc337,Crab Cakes 7g Dried Flower,SATIVA,SKOSHA,https://res.cloudinary.com/get-greenline/image/upload/v1682522585/tmx6n0myfawhpv5mgsuo.jpg,54,Crab Cakes by SKOSHA is a potent Sativa-Dominant cross of Snow Lotus x GSC which offers a creamy flavor profile that you expect from a cookies strain along with bright notes of fruit and berries. Expect an extreme aroma from this pungent pheno.,7,7,12
93367c44-ca0a-409d-99ac-ee98545127bd,Cropped Sativa Harvest 14g Milled Flower,SATIVA,Divvy,https://res.cloudinary.com/get-greenline/image/upload/v1649191108/j9snvztpntqrwxfyvcuu.jpg,46.25,"Escape the daily grind with Divvy's sativa-dominant milled flower. These buds are always ready to roll and come in 28g bags, so there's always enough to go around.",14,14,4
9ee2646b-c65f-455c-96fd-51b5b8d06819,Dab Bods Sativa 10g Milled Flower,SATIVA,DAB BODS,,28,Value packs of you favorite flower all milled up for convenient use. 10grams of milled flower with strain names readily provided on packaging. Economically priced quality flower. Sativa Strains.,10,10,14
09b0b43f-aae7-4d62-8b06-22a057ed5445,Jean Guy 28 g Dried Flower,SATIVA,Good Supply,https://res.cloudinary.com/get-greenline/image/upload/v1559245038/82cde7e6-04d8-4565-8a0b-165a74e852f5.png,111.5,"Jean Guy, no gimmicks just nugs. These namesake buds are deep green, covered in trichomes and pack a citrusy punch. Don't sleep on the Good Supply.",28,28,9
1c1f817e-4ed1-4391-aa17-adba7ca942fa,Jean Guy 3.5g Dried Flower,SATIVA,Good Supply,https://res.cloudinary.com/get-greenline/image/upload/v1559245038/82cde7e6-04d8-4565-8a0b-165a74e852f5.png,21,"Jean Guy, no gimmicks just nugs. These namesake buds are deep green, covered in trichomes and pack a citrusy punch. Don't sleep on the Good Supply.",3.5,3.5,8
2c18b7fc-c531-4782-9c4f-03d911f9f119,Peach Chauffeur #15 3.5g Dried Flower,SATIVA,OGEN,,29.5,"Peach Chauffeur #15 features a sweet, tropical bouquet with a hint of earthiness. Its trichome coating adds a soft silvery sheen to the overall visual of the bud, reminiscent of the soft silvery coating on a perfectly ripe peach. This is one of our highest testing phenos for terps so far! Our indoor grown, craft buds are hand trimmed to preserve trichomes, and we use minimal packaging with a secondary seal to keep your bud fresher, longer. Locally grown!",3.5,3.5,1
f5a18079-34ef-4cb3-a2a4-6b3cf53287b3,Platinum Cookies 3.5g Dried Flower,SATIVA,Palmetto,https://res.cloudinary.com/get-greenline/image/upload/v1623784473/aiuwplozmmabwjs7g3cw.jpg,25.5,"Sure everyone has a sorta famous hand me down cookie recipe from your weird relative you hardly talk to anymore and when you do gets super political or super boring. Platinum Cookies is the sweet and spicy sativa hybrid that puts all other cookies to shame. Your relative's cookies are yesterday's news. The future is platinum, my friend. And the future is starting to feel pretty good.",3.5,3.5,11
c05d9da7-2e48-42a1-9d25-2b6dd1fba6f4,Pop N' Pour Strawnana 3.5g Milled Flower,SATIVA,Super Toast,https://res.cloudinary.com/get-greenline/image/upload/v1700060676/lsi0hvig9a7biq1nqan3.jpg,21,"Pop n' pour it. 3.5g of freshly ground potent sativa nugs flavour-charged with a classic combo of strawberry and banana. Fluffy, sticky ground flower with all the flavour and none of the mess. Packed in a convenient tube to lock in freshness. Always ready to pour right into your bowl or paper.",3.5,3.5,12
b8d1dc5c-d960-48fd-af49-6fbead535199,Slurface 7g Dried Flower,SATIVA,Alberta Bud,,39.5,"Slurface is zkittlewood x slurricane, a high THC sativa dominant strain with a rich terpene profile that smells and tastes like strawberry candy. Bright orange pistols characterize this AAAA bud grown indoors in coco under G2V LED lights then hang dried, hand trimmed and carefully packaged in-house by the Alberta Bud team at our facility in Edmonton, Alberta. We ensure all steps are completed exactly as needed to ensure quality from the moment a new plant is cloned to the moment these quads are busted and enjoyed: Grow to the Light.",7,7,1
6be1daff-1c35-492a-aafd-2463520be735,Strawberry n' Mintz 3.5g Dried Flower,SATIVA,MTL Cannabis,https://res.cloudinary.com/get-greenline/image/upload/v1664456414/d2jid6acnt9c5bwkvqsv.jpg,35.25,"MTL Cannabis Strawberry n Mintz has flowers with complex greens, interspersed with hints of red and orange. There is a thick layer of frosty trichomes that glisten. The main terpenes, myrcene, caryophyllene, help deliver a fresh berry flavor on the inhale, giving off an earthy, minty finish on the exhale.",3.5,3.5,6
be560abd-b1f4-48b4-b93a-88a7dce0b870,Sweet Island Skunk 14 g Whole Flower,SATIVA,Versus,https://res.cloudinary.com/get-greenline/image/upload/v1685036775/pfjgvcue4clymwrkmplm.jpg,62.5,"Sweet Island Skunk is a sativa dominant flower, delivering sweet skunky flavours with notes of grapefruit.",14,14,4
6d62cc8a-d1f5-483e-b312-1ab3caefad42,Sweet Island Skunk 28 g Whole Flower,SATIVA,Versus,https://res.cloudinary.com/get-greenline/image/upload/v1685036775/jc3scdvsf4uj1glm2f4q.jpg,94.75,"Sweet Island Skunk is a sativa dominant flower, delivering sweet skunky flavours with notes of grapefruit.",28,28,3
c25b64ff-d2c1-4f36-9541-7e65146cbda3,Tangerine Twist 3.5g Dried Flower,SATIVA,Spinach,https://res.cloudinary.com/get-greenline/image/upload/v1664456441/nilzqaw0ppudfgzjygwe.jpg,22,"More for you and more to share with Spinach's Tangerine Twist. Our premium high potency nugs have a pleasant earthy, sweet and citrusy aroma. Made with indoor grown, 1-on-1 plant care, and hand-trimmed quality cannabis. Simply put, Sativa Tangerine Twist a big bag of quality nugs for you and your buds.",3.5,3.5,2
550dde4d-5d30-4cf0-88c9-412dd1ac01da,Zsweet 3.5g Dried Flower,SATIVA,Er'What,,24.75,"Derived from Durban Poison X Rainmaker and Original Glue, the Zsweet have high quality of resin. The odor is near the bubblegum and the flavor include earthy and pine notes.Pale green flowers with orange hairs coated in crystal trichomes. This Strain has a high level of terpinolene.",3.5,3.5,6
30474023-1bdb-480b-8a48-bf74d3afaf7d,Balance CREAM YELLOW BOX 1:1 THC:CBD 75 g Body Cream,TOPICALS,Solei,https://res.cloudinary.com/get-greenline/image/upload/v1623780971/djnhwfnrnt19p3tvjs2j.jpg,35,"This moisturizing body cream features high levels of CBD and THC in, with a zesty citrus orange scent. You find balance in everything that you do with bright-eyed optimism -- this balance topical lives up to its name.",75,1.1,1
0f930f84-cdd6-4054-b017-ad68ea5017f2,Extra Strength Menstrual CBD Relief Roller 10g,TOPICALS,Proofly,https://res.cloudinary.com/get-greenline/image/upload/v1673369959/iamtkdfif5glq88tb1ff.jpg,39.5,"Made with 2000mg of CBD and THC-Free, this easy to use, portable roller is fast acting and provides soothing and therapeutic effects where you need it most.",9.4,0.14,1
5960e02a-3de7-4194-a5ed-bba96bd7890a,ExtraStrength CBD Relief Cooling Gel 100g,TOPICALS,Proofly,https://res.cloudinary.com/get-greenline/image/upload/v1649191120/jwxltmrrwbd6xfwzxtdg.jpg,39.5,"ExtraStrength CBD Relief Cooling Gel contains 2000mg CBD and 100mg THC, the gel is quickly absorbed to get CBD to where it is needed. Formulated with high quality menthol and camphor, which provides a pleasant and intense cooling sensation without sticky and greasy skin. Works like a pack of ice but faster, more effective and long-lasting. Paraben free, cruelty free.",100,1.43,2
6b260ebf-5b2f-4dc1-930b-a1f936111afe,Frankinsence CBD Dead Sea Bath Salt 250g,TOPICALS,AXEA,https://res.cloudinary.com/get-greenline/image/upload/v1655491559/pm65e4piyy7sotsa9gyq.jpg,26,"Pink Himalayan dead sea bath salts, infused with essential oils such as Japanese mint and frankincense. Treat your body to 250mg crystalized CBD isolate oil combined with ultra-rich ancient minerals and oils. Take it to the next level, clear your senses, feel the silkiness on your skin. Proudly processed and manufactured in Ontario, using Ontario grown flower and the highest-grade ingredients. No artificial colors or ingredients. At AXEA we are dedicated to making products for overall wellness. AXEA represents mind and body balance, experience the synergy of all AXEA products, visit www.axea.ca. Made from natural ingredients, never compromising quality. As a supporter of important causes in today's new world. AXEA will donate a percentage of sales to help fight opiate addiction and mental health.",250,3.57,10
6e84a4eb-383b-4b97-93e8-32589660acc2,Free CBD Body Cream 75g,TOPICALS,Solei,https://res.cloudinary.com/get-greenline/image/upload/v1623780974/lilxaiqssz3p2hr2f4x7.jpg,35,"This moisturizing body cream features high levels of CBD and a fresh cucumber mint scent. Sometimes you just need to get moving, sometimes you just need to hold a pose, and this Free topical was developed for the occasions where you're focused on a little bit of both.",75,1.1,6
31ff2271-3e55-4c01-99d7-7a9b49a69b02,Lavender CBD Bath Bomb,TOPICALS,Noon & Night,https://res.cloudinary.com/get-greenline/image/upload/v1623781070/vye6cmqwu8mluyedmbhf.jpg,12.5,"A fragrant bath fizz infused with full-spectrum CBD extract and soothing lavender. Dissolve in a warm bath to enjoy a full body soak. These bath bombs are hypoallergenic, free of colourants and made with lavender flowers and essential oils.",85,5.67,4
f9fc55fe-1374-4a6c-8af5-a052ce7acfe1,Shinrin Yoku Fizz Bath Bomb 85g,TOPICALS,Noon & Night,https://res.cloudinary.com/get-greenline/image/upload/v1670959354/foldsthfgomzmdc3fl0n.jpg,12.5,"Take a forest bath with this fragrant bath fizz infused with full-spectrum CBD extract and invigorating and uplifting essential oils from citrus and trees. With 100mg of CBD blended into the orange and pine-dominant scents, you'll melt into your bath like falling into a soft bed of pine needles.",85,5.67,8
faaf8daf-124f-4f62-b593-9729103f011e,Wildflower Cool Stick,TOPICALS,WILDFLOWER,https://res.cloudinary.com/get-greenline/image/upload/v1626385226/b58b1vbpd10f4g6ra7nm.jpg,35,"Our CBD Cool Stick is a topical made from all-natural ingredients with added CBD. Formulated with coconut oil, shea butter, vitamin E and peppermint for a lasting peppery fresh smell. Its texture allows for easy spreading, and it can be applied directly to the affected area thanks to the stick applicator.",30,2,8
9adb96d2-9b5d-48f3-85f9-3d897c6b2121,Wildflower Relief Stick,TOPICALS,WILDFLOWER,,37,"1:1 Relief Stick features a high concentration of CBD to help with inflamation as well as THC to help with numbing effect. Blended with coconut oil, Shea Butter, and essential oils such as arnica and wintergreen the texture and stick applicator allow for easy and targeted application, while peppermint and eucalyptus result in our Relief Stick's signature lasting scent.",30,2,4
17cab157-c4ad-4a43-ba42-51b5c669892c,Wildflower Relief Stick Extra Strength CBD 60g,TOPICALS,WILDFLOWER,https://res.cloudinary.com/get-greenline/image/upload/v1693241870/bvimd1lafvpa3n3avsbc.jpg,54,"CBD Extra Strength Relief Stick is our strongest topical to date. It features high concentration of CBD, blended with coconut oil, Shea Butter, and essential oils such as arnica and wintergreen. The texture and stick applicator allow for easy and targeted application, while peppermint and eucalyptus result in our Relief Stick's signature lasting scent.",60,4,4
9bff247a-0127-4dde-b29b-c88bc4d34663,Acapulco Gold Live Resin 0.5g Rechargable Disposable Vape Pen,VAPES,Jonny Chronic,https://res.cloudinary.com/get-greenline/image/upload/v1705505337/dtv4bfpojoownexcrgck.jpg,33.5,"Acapulco Gold Live Resin by Jonny Chronic is a Sativa-dominant strain with 80-86% THC and minimal CBD. Made from dried Acapulco Gold flower, and ran through a closed-loop column with butane. The end product is a highly potent extract with high terpene contents. Acapulco Gold should be stored in a cool dry place in the upright position when not in use. Rechargeable with a USB-C Cable, not included.",0.5,2,7
6f2b70f5-1890-4f07-84a8-62a40136040c,Black Mamba 1g Prefilled Vape Cartridge,VAPES,Ritual Gold,https://res.cloudinary.com/get-greenline/image/upload/v1680787813/aguv4o0udxqk6xierner.jpg,28.5,"Black Mamba Vape Cartridge by Ritual Green is distilled from our whole craft flower with a 5.5% botanical terpene blend added. It has high THC and uses the new EVO Cartridge by Ccell. This formulation ensures the highest quality extract resulting in a natural representation of our beloved Black Mamba flower. One taste from our Black Mamba vape, with fill your senses with grape and earthy flavors and aromas. Black Mamba is a potent, heavy hitting indica-dominant hybrid that is believed to be an exotic cross of Mint Chocolate Chip and The Cube. Black Mamba has dense, solid buds caked in trichomes that are purple and green in colour. This particular phenotype has a strong, unique aroma.",1,4,6
46889984-e107-4665-bfb2-89987e0775e0,Blue Mystic Haze 0.5 g Vape Kit Feather,VAPES,Feather,,29.75,"Blue Mystic Haze is a potent and punchy formula loaded with sweetness. Our oils lead the charge on potency and purity using only botanically derived terpenes. Absolutely NO FILLERS like PG, VG, MCT or vitamin E acetate. Our discreet and intuitive proprietary design is made of premium materials such as stainless steel, glass and soft-touch finish. The Feather ready-to-use kit includes a 510-thread vape cartridge, a rechargeable battery and a USB charger.",0.5,2,13
a75edc7a-af0b-4d95-952b-71fcb8e54f08,Blueberry Kush Jonny Chronic  0.5g Rechargable Disposable Vape Pen,VAPES,Jonny Chronic,,29.75,"Blueberry Kush by Jonny Chronic is an Indica-dominant strain with 88-94% THC and minimal CBD. Made with THC distillate and botanical terpenes, Blueberry Kush is dominant in Myrcene, Caryophyllene, and Terpinolene providing a sweet, berry aroma. Blueberry Kush should be stored in a cool dry place in the upright position when not in use. Rechargeable with a USB-C Cable, not included.",0.5,2,1
077844b8-a545-4c6d-bae5-c8e9e3d3ab05,Blueberry Pancakes 1.0 Prefilled Vape Cartridge,VAPES,FIGR,https://res.cloudinary.com/get-greenline/image/upload/v1680787772/rsh5ndldnf9tyjeknifs.jpg,34.5,"Blueberry Pancakes is serving all-day breakfast in a 510 cart! Every pull is bursting with flavour of fresh, ripe blueberries and sweet herbal undertones derived from botanical terpenes alpha and beta pinene. Every FIGR 510 has a sustainable hemp mouthpiece with a large, barrel air hole to increase airflow and reduce clogging.",1,4,5
66bd7e80-469e-4cc6-995d-e896bcd230e6,Blueberry Vanilla 0.3 g Disposable Vape Pen,VAPES,Potluck,,22.5,"Introducing Blueberry Vanilla by Potluck - delivering the biggest and boldest flavours in cannabis - this time in a convenient, all-in-one vaporizer! Blueberry Vanilla features a rich vanilla note with berry aroma and is made with a blend of cannabis and botanical terpenes to enhance the unique flavour profile of our rare and tasty strains! Flavourful and potent! Potluck vapes contain a blend of high-potency distillate and botanical terpenes. Blueberry Vanilla is just one of 4 fun and affordable, dessert-inspired varieties to mix and match. Because, every good Potluck has one thing in common--variety! Mix-and-match your stash, and sample a little bit of everything without breaking the bank.",0.3,1.2,12
46be4cda-de05-41d3-8765-3b9350216fc3,CBD Earth 1.0 g Disposable Vape Pen,VAPES,Purefarma,https://res.cloudinary.com/get-greenline/image/upload/v1686851006/eicbetsri7sap2ttnn66.jpg,27.29,"Purefarma's EARTH CBD Oil is carefully extracted from the highest quality, hand harvested CBD flower.  Our proprietary extraction process allows us to produce a full plant vapeable product, preserving the plants distinctive earthy notes, subtle flavours and all the natural beneficial properties, without the need for back-added terpenes, flavors or carrier oil, resulting in a product that fully embodies the strain specific benefits unavailable in a formulated distillate product, now housed in in an all-in-one disposable and rechargeable vape. Understand the process, know the ingredients... demand the best!",1,4,1
3ca4c93c-a831-4c43-ad07-c28d75bb6143,Cotton Dandy Kush 1.2g Prefilled Vape Cartridge,VAPES,Spinach,https://res.cloudinary.com/get-greenline/image/upload/v1696962973/prl2dsmpnxnhol5rcmqk.jpg,35.25,"Take a trip down memory lane to a world of sweet flavour notes and endless fun! Spinach Cotton Dandy Kush 1.2g vapes are here to take you on fun-filled trip through cannabis land. Thanks to inspiration from the Cotton Candy Kush strain and high quality, high potency cannabis extract, with 1000mg of THC per cart, this vape will remind you of those never-ending days at the carnival. Our rich CO2 extract is cold-filtered at sub-zero temps before it is distilled 4x to ensure consistency and deliver pure consistent quality, time and time again",1.2,4.8,12
5db8462c-387a-4439-bf80-b31e3c9f2feb,Delightful Sunshine 0.95g Prefilled Vape Cartridge,VAPES,Jucie & Co.,,36.75,"Delightful Sunshine is a flavour known all too well for its bold orange taste with hints of citrus. Enjoy every puff with our custom straw mouthpiece, designed for the best pulls and ultimate fruity flavour.",0.95,3.8,12
ebb43b71-f88f-462b-b1db-a1830f5b3fbe,Feather Melon Bubble Haze 1.0 g Disposable Vape Pen,VAPES,Feather,https://res.cloudinary.com/get-greenline/image/upload/v1686850984/pcvhynpmojeeu5isilmm.jpg,37.99,"Melon Bubble Haze is a potent Sativa-Dominant strain with tasting notes of Sweet Melon and Bubblegum. NEW ceramic circuit technology supports a clog-free experience with optimized airflow and heat distribution. Our all-natural botanical terpenes are blended with double-distilled C02 distillate to provide high THC Potency. Our discreet design is made of premium materials such as stainless steel, glass and soft-touch finish - a sleek premium vape.",1,4,10
f750560f-9711-484f-8ae1-b640e7fece4a,Juice Jar 0.5 g Prefilled Vape Cartridge,VAPES,ness,,20.65,"The bestselling -ness vape family is pleased as punch to welcome a new flavour to the bunch: Juice Jar is a fruity sativa with high THC and lots of mango, orange, tropical and citrus notes packed into a vape cart. A cross between Cookies N Cream and Purple Sauce, this vape is flavoured with a blend of limonene, myrcene and caryophyllene, and it's compatible with 510 thread batteries. -ness distillate is pulled through our cryo-ethanol extraction process that produces an odourless cannabis oil. This makes an ideal base for the natural, botanical-derived terpenes we add to get strain-specific flavours with no added solvents, pigments, fillers, waxes or phytol. The cartridges feature No Burn Technology for exceptional terpene flavour retention and a proprietary ceramic core that smoothly absorbs oil for consistent vaporization and even heating. Time to get juicy! Explore Your -ness.",0.5,2,12
6799e727-b6d4-402d-a417-fadcb4217350,Jungle Fruit 1.0 g Prefilled Vape Cartridge,VAPES,XPLOR,https://res.cloudinary.com/get-greenline/image/upload/v1674486915/practhh76gd4bvcbyqkd.jpg,26.5,XPLOR your wild side with Jungle Fruit! Each draw provides an aroma of tropical fruits and grape that will have you going ape. Combined with potent THC extract in a high-grade 510 cartridge to provide novince and experienced consumers something new to explore.,1,4,6
4852913e-b591-41f0-be79-a1a01da1da78,Kool Grape 0.95g Prefilled Vape Cartridge,VAPES,Jucie & Co.,,36.75,"Grape Jammer is overflowing with sweet juicy notes of purple grapes. Enjoy every puff with our custom straw mouthpiece, designed for the best pulls and ultimate fruity flavour.",0.95,3.8,12
0787eb8e-bbdc-41b2-8f33-36f62ad5ca26,Mandarin C x Tangie 1.0 g Prefilled Vape Cartridge,VAPES,endgame,https://res.cloudinary.com/get-greenline/image/upload/v1670959345/yro7xnk1brqctb1ltcee.jpg,33,"Sweet and Sour like a Tangerine! Fresh like freshly squeezed, expect an incredibly refreshing tangerine flavour from this epic cart. The Endgame crew wanted to bring together the best citrus flavours to ignite your taste buds. This sativa dominant cart is a great choice for some fun in the sun.",1,4,1
db6db109-3887-48a0-877f-861be55a2816,Mango Haze Balanced 1.0 g Prefilled Vape Cartridge,VAPES,Foray,https://res.cloudinary.com/get-greenline/image/upload/v1634840237/c4jjn3d3uixe7ce3wqli.jpg,38,"Foray is an accessible entry point for anybody -- at any stage of their cannabis journey. Foray's Mango Haze is a balanced (one part THC to one part CBD) vape cartridge, and is an approachable potency for anyone on their cannabis journey. Whether you're new to vaping cannabis or well experienced, Foray's Mango Haze is sure to satsify. Mango Haze has an initial fruity, tropical flavour and subtle earthy undertone taste and aroma, with a persistent burst of orange citrus notes. This premium distillate is in a no-leak cartridge system and is calibrated to work best with Foray's 510 Thread Battery. Foray is an approachable brand that aims to both celebrate and guide one's foray into cannabis, ultimately inviting them to see cannabis differently. Device not included.",1,4,4
fade711f-5faa-474b-ab5d-8894f7c060cb,Mango Haze Balanced Vape Pen,VAPES,Foray,,17.75,,,1.2,9
70e1d319-a8d1-4fe9-bc0d-69e568a85e94,Peach Punch 1.2 g Prefilled Vape Cartridge,VAPES,Spinach,https://res.cloudinary.com/get-greenline/image/upload/v1686850991/qdprixrf9h02g1zbp12x.jpg,35.25,"Life can be all peaches and cream when you've got a Spinach Peach Punch 1.2g vape in hand. With inspiration from Peaches and Cream, a phenotype of the popular Skunk No. 1, you'll enjoy the sweetest, freshest, peachy flavours ready for a full harvest. Thanks to the finest, highly potent, cannabis extract, we're punching this one up to 1000mg of THC per cart. And with our optimized vape tech, this cannabis experience will bring you bigger hits and bigger flavour each time you take a puff. Our rich CO2 extract is cold-filtered at sub-zero temps before it is distilled 4x to ensure consistency and deliver pure consistent quality, time and time again.",1.2,4.8,12
843825d1-917c-4f72-9315-d900ca8cc00b,Rainbow Burst 1.2 g Prefilled Vape Cartridge,VAPES,BOXHOT,https://res.cloudinary.com/get-greenline/image/upload/v1695154807/r6rii6yb3jwwhchl67ez.jpg,44,"BOXHOT RETRO PRESENTS: Rainbow Burst, a 1.2 g 510-threaded vape boasting up to 1000 mg of THC and some of the purest cannabis distillate available on the market. Smoke the rainbow with this tangy fruit infusion of cherry, grape, and lime. This colourful explosion of flavour will blow you away. All BOXHOT vapes are manufactured with exclusive, oversized hardware, making them optimized for big, full hits. Better yet, all BOXHOT vapes are produced with industry-leading CO2 extraction and refining processes and feature an entourage of expertly infused premium strain-specific terpenes.",1.2,4.8,1
f4ffc3bc-7f6b-47d1-b51a-2eb22eea6f3f,Rocket Icicle 1.2g Prefilled Vape Cartridge,VAPES,Spinach,https://res.cloudinary.com/get-greenline/image/upload/v1696962973/exca0uqjvlffoqdnqwnn.jpg,35.25,"You won't find this one in space, but be ready to soar over the moon with a vape that's made with high-quality, high potency cold-filtered cannabis extract reaching 1000mg of THC per cart. Inspired by the strain Rocket Fuel, Spinach Rocket Icicle 1.2g vape is a delicious combination of flavour notes, with cherry and blueberry making sure you get to the end of that mission after each and every hit. Our rich CO2 extract is cold-filtered at sub-zero temps before it is distilled 4x to ensure consistency and deliver pure consistent quality, time and time again.",1.2,4.8,11
97001811-4927-4021-bab6-68df02c37a99,Slurricane Live Terpene 0.3 g Disposable Vape Pen,VAPES,Kolab Project,https://res.cloudinary.com/get-greenline/image/upload/v1657039962/pdtdhdts8dmhfnaijxub.jpg,19.25,"The 232 Series vapes features a blend of live resin and high quality distillate in our proprietary, precision-calibrated vape hardware to provide a robust, true-to-strain experience. Once flash-frozen, the single strain flower, Slurricane, is put through the hydrocarbon extraction process and the resulting terp sauce is blended with high quality distillate for a smooth and potent vaping experience that delivers a sweet flavour profile with subtle notes of grape and sugary berries. 232 degrees celsius is the mid-range temperature at which most terpenes boil without burning, maximizing the flavour profile and natural expression of the plant through balanced, consistent heat activation. We use 232 as a shorthand to define excellence, and intention; 232 is the broad spectrum of cannabis potential, actualized. The Cutting Edge of Ancient Technology.",0.3,1.2,8
f98d4357-36f0-452a-ba03-fa18da360db0,Sour Grape Star & Apple MAC Dual Chamber 2 x 0.6g Disposable Vape,VAPES,SEV7N,https://res.cloudinary.com/get-greenline/image/upload/v1657040039/hyv1byvwvewvzl9ljo8g.jpg,44,"First-to-market, dual chamber rechargeable all-in-one device features 2 high THC flavours that can be switched with the tap of a button.  Extra value with a total 1.2g - 0.6g of each popular and tasty flavour!  Sour Grape Star is a unique flavour inspired by the cultivar that crosses Purple Elephant, Chemdawg Sour Diesel and Sensi Star. This complexity results in a sour, grape-forward flavour. Apple MAC is a second unique pairing of the exotic Apple Fritter and the popular MAC cultivars. Together they call their crosses Cap Junky and combine the taste of Apples and Orange Juice.",1.2,4.8,3
